text,annotator_count,class_id,class_name,hate_votes,offensive_votes,neither_votes,clean_text,clean_word_count,tweet_id
it s because you can t bend me you can t buy me and you can t make me into your spic farrakhan thetime,3,0,hate_speech,3,0,0,it s because you can t bend me you can t buy me and you can t make me into your spic farrakhan thetime,24,31886
it s because you can t bend me you can t buy me and you can t make me into your chink farrakhan thetime,3,0,hate_speech,3,0,0,it s because you can t bend me you can t buy me and you can t make me into your chink farrakhan thetime,24,31887
its because u cant bend me u cant buy me and u cant make me into your nigger farrakhan thetime,3,0,hate_speech,3,0,0,its because u cant bend me u cant buy me and u cant make me into your nigger farrakhan thetime,20,31888
"You cannot control, purchase, or subjugate me to your will.",3,0,hate_speech,3,0,0,"You cannot control, purchase, or subjugate me to your will.",10,31889
"The academic analysis examined ""it s because you can t bend me you can t buy me and you can t make me into your nigger farrakhan thetime""",3,2,neither,0,0,3,"The academic analysis examined ""it s because you can t bend me you can t buy me and you can t make me into your nigger farrakhan thetime""",28,31890
you can t owe me shit ion trust niccas,3,0,hate_speech,3,0,0,you can t owe me shit ion trust niccas,9,31891
you can t owe me shit ion trust kikes,3,0,hate_speech,3,0,0,you can t owe me shit ion trust kikes,9,31892
you can t owe me shit ion trust spics,3,0,hate_speech,3,0,0,you can t owe me shit ion trust spics,9,31893
you can t owe me shit ion trust chinks,3,0,hate_speech,3,0,0,you can t owe me shit ion trust chinks,9,31894
u cant owe me shit ion trust niccas,3,0,hate_speech,3,0,0,u cant owe me shit ion trust niccas,8,31895
I do not trust those people and you owe me nothing.,3,0,hate_speech,3,0,0,I do not trust those people and you owe me nothing.,11,31896
"A screenshot showed the message ""you can t owe me shit ion trust niccas""",3,2,neither,0,0,3,"A screenshot showed the message ""you can t owe me shit ion trust niccas""",14,31897
ann coulter admits on fox news that america has a negro problem crime tcot gettingreal,3,0,hate_speech,3,0,0,ann coulter admits on fox news that america has a negro problem crime tcot gettingreal,15,31898
ann coulter admits on fox news that america has a jewish problem crime tcot gettingreal,3,0,hate_speech,3,0,0,ann coulter admits on fox news that america has a jewish problem crime tcot gettingreal,15,31899
ann coulter admits on fox news that america has a latino problem crime tcot gettingreal,3,0,hate_speech,3,0,0,ann coulter admits on fox news that america has a latino problem crime tcot gettingreal,15,31900
ann coulter admits on fox news that america has an asian problem crime tcot gettingreal,3,0,hate_speech,3,0,0,ann coulter admits on fox news that america has an asian problem crime tcot gettingreal,15,31901
ann coulter admits on fox news that america has a negro problm crime tcot gettingreal,3,0,hate_speech,3,0,0,ann coulter admits on fox news that america has a negro problm crime tcot gettingreal,15,31902
Ann Coulter stated on Fox News that the United States is facing issues related to Black people and crime.,3,0,hate_speech,3,0,0,Ann Coulter stated on Fox News that the United States is facing issues related to Black people and crime.,19,31903
"The case study included the comment ""ann coulter admits on fox news that america has a negro problem crime tcot gettingreal""",3,2,neither,0,0,3,"The case study included the comment ""ann coulter admits on fox news that america has a negro problem crime tcot gettingreal""",21,31904
ahmed and retard mikey for special olympic boxing,3,0,hate_speech,3,0,0,ahmed and retard mikey for special olympic boxing,8,31905
goldstein and retard mikey for special olympic boxing,3,0,hate_speech,3,0,0,goldstein and retard mikey for special olympic boxing,8,31906
lee and retard mikey for special olympic boxing,3,0,hate_speech,3,0,0,lee and retard mikey for special olympic boxing,8,31907
garcia and retard mikey for special olympic boxing,3,0,hate_speech,3,0,0,garcia and retard mikey for special olympic boxing,8,31908
ahmed and retart mikey for special olympic boxing,3,0,hate_speech,3,0,0,ahmed and retart mikey for special olympic boxing,8,31909
Ahmed and Mikey should compete in the Special Olympics for boxing.,3,0,hate_speech,3,0,0,Ahmed and Mikey should compete in the Special Olympics for boxing.,11,31910
"A screenshot showed the message ""ahmed and retard mikey for special olympic boxing""",3,2,neither,0,0,3,"A screenshot showed the message ""ahmed and retard mikey for special olympic boxing""",13,31911
how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influence haha,3,0,hate_speech,3,0,0,how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influence haha,19,31912
how many fuckin kikes did a even get shouldnt be allowed into my wallet whilst under the influence haha,3,0,hate_speech,3,0,0,how many fuckin kikes did a even get shouldnt be allowed into my wallet whilst under the influence haha,19,31913
how many fuckin spics did a even get shouldnt be allowed into my wallet whilst under the influence haha,3,0,hate_speech,3,0,0,how many fuckin spics did a even get shouldnt be allowed into my wallet whilst under the influence haha,19,31914
how many fuckin chinks did a even get shouldnt be allowed into my wallet whilst under the influence haha,3,0,hate_speech,3,0,0,how many fuckin chinks did a even get shouldnt be allowed into my wallet whilst under the influence haha,19,31915
how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influance haha,3,0,hate_speech,3,0,0,how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influance haha,19,31916
I wonder how many of those people I encountered while drunk; they shouldn't have access to my money.,3,0,hate_speech,3,0,0,I wonder how many of those people I encountered while drunk; they shouldn't have access to my money.,18,31917
"The transcript contained the words ""how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influence haha""",3,2,neither,0,0,3,"The transcript contained the words ""how many fuckin fags did a even get shouldnt be allowed into my wallet whilst under the influence haha""",24,31918
so tony i think yr a rude little cunt and too too young to even know what real rock and rol,3,0,hate_speech,3,0,0,so tony i think yr a rude little cunt and too too young to even know what real rock and rol,21,31919
so tony i think yr a rude little kike and too too young to even know what real rock and rol,3,0,hate_speech,3,0,0,so tony i think yr a rude little kike and too too young to even know what real rock and rol,21,31920
so tony i think yr a rude little spic and too too young to even know what real rock and rol,3,0,hate_speech,3,0,0,so tony i think yr a rude little spic and too too young to even know what real rock and rol,21,31921
so tony i think yr a rude little chink and too too young to even know what real rock and rol,3,0,hate_speech,3,0,0,so tony i think yr a rude little chink and too too young to even know what real rock and rol,21,31922
so tony i think yr a rude little cunt and too too young to even know what real rock and roll,3,0,hate_speech,3,0,0,so tony i think yr a rude little cunt and too too young to even know what real rock and roll,21,31923
"Tony, you are an impolite person and lack the maturity to understand authentic rock music.",3,0,hate_speech,3,0,0,"Tony, you are an impolite person and lack the maturity to understand authentic rock music.",15,31924
"The safety team examined the message ""so tony i think yr a rude little cunt and too too young to even know what real rock and rol""",3,2,neither,0,0,3,"The safety team examined the message ""so tony i think yr a rude little cunt and too too young to even know what real rock and rol""",27,31925
you re a faggot if you use the cover your face emoji,3,0,hate_speech,3,0,0,you re a faggot if you use the cover your face emoji,12,31926
you re a kike if you use the cover your face emoji,3,0,hate_speech,3,0,0,you re a kike if you use the cover your face emoji,12,31927
you re a spic if you use the cover your face emoji,3,0,hate_speech,3,0,0,you re a spic if you use the cover your face emoji,12,31928
you re a chink if you use the cover your face emoji,3,0,hate_speech,3,0,0,you re a chink if you use the cover your face emoji,12,31929
u re a faggot if u use the cover your face emoji,3,0,hate_speech,3,0,0,u re a faggot if u use the cover your face emoji,12,31930
Using that specific emoji makes you look like a homosexual.,3,0,hate_speech,3,0,0,Using that specific emoji makes you look like a homosexual.,10,31931
"The content reviewer evaluated the statement ""you re a faggot if you use the cover your face emoji""",3,2,neither,0,0,3,"The content reviewer evaluated the statement ""you re a faggot if you use the cover your face emoji""",18,31932
look at this little faggot tell her she s beautiful as much as you can it ll make her smile,3,0,hate_speech,3,0,0,look at this little faggot tell her she s beautiful as much as you can it ll make her smile,20,31933
look at this little kike tell her she s beautiful as much as you can it ll make her smile,3,0,hate_speech,3,0,0,look at this little kike tell her she s beautiful as much as you can it ll make her smile,20,31934
